event_id,qs,qe,dWCT_energy,dWCT_peak,V1_R_Lund,V1_S_Lund,V1_ptp_Lund,V1_R_ML,V1_S_ML,V1_ptp_ML,V1_contam_pct,V2_R_Lund,V2_S_Lund,V2_ptp_Lund,V2_R_ML,V2_S_ML,V2_ptp_ML,V2_contam_pct,V3_R_Lund,V3_S_Lund,V3_ptp_Lund,V3_R_ML,V3_S_ML,V3_ptp_ML,V3_contam_pct,V4_R_Lund,V4_S_Lund,V4_ptp_Lund,V4_R_ML,V4_S_ML,V4_ptp_ML,V4_contam_pct,V5_R_Lund,V5_S_Lund,V5_ptp_Lund,V5_R_ML,V5_S_ML,V5_ptp_ML,V5_contam_pct,V6_R_Lund,V6_S_Lund,V6_ptp_Lund,V6_R_ML,V6_S_ML,V6_ptp_ML,V6_contam_pct,V7_R_Lund,V7_S_Lund,V7_ptp_Lund,V7_R_ML,V7_S_ML,V7_ptp_ML,V7_contam_pct,V8_R_Lund,V8_S_Lund,V8_ptp_Lund,V8_R_ML,V8_S_ML,V8_ptp_ML,V8_contam_pct,V9_R_Lund,V9_S_Lund,V9_ptp_Lund,V9_R_ML,V9_S_ML,V9_ptp_ML,V9_contam_pct
LV_Pace01,85,230,10.056847357274641,0.38703470954801195,1.2018193175086853,0.0,0.9408074690648693,0.904345117057699,0.0,0.8050678380359537,8.947177876041906,1.4372194388306059,0.0,1.0751295428567422,1.0554109621132155,0.0,0.7284983524367449,6.6256144799620404,0.9588342490514661,-0.17339848045431133,1.1322327295057775,0.6350799219351553,-0.386807489522997,1.0218874114581522,24.78774125861235,0.10519042560879245,-0.8999586618799189,1.0051490874887115,0.0,-1.1975312021586,1.1409870583453219,20.703219564700362,0.5019982499229707,-0.6834986088423162,1.185496858765287,0.20995177827087416,-0.9383657956202388,1.1483175738911129,32.53884444130036,0.0,-0.5895377743346067,0.4755807537103779,0.0,-0.9704356147945814,0.8213013078729594,39.64319518501409,0.0,-0.4816703616265376,0.38930582126337976,0.0,-0.8654744401595038,0.7379326134989528,61.02695626718647,0.0,-0.31771545106617627,0.2542781589691189,0.0,-0.7025663251242047,0.6039517467297542,153.8644125073723,0.05461151984527721,-0.04073669192277256,0.09534821176804976,0.0,-0.42593586616931073,0.3885320003717804,7956.182571239725
LV_Pace02,84,212,3.1869113676628826,0.23328734543815013,0.7612555397998997,0.0,0.5078784434191638,0.6570148783124428,0.0,0.5221546539595185,6.333571293285539,0.7683548453816228,0.0,0.48141148221716185,0.5417028012243578,0.0,0.308274005752067,8.710685624822727,0.5040011494302058,-0.6182086303481956,1.1222097797784014,0.3092501717883551,-0.7539329504360319,1.063183122224387,11.985963667068617,0.04313934914398426,-1.0213642736165491,1.0645036227605333,0.0,-1.1789501660663118,1.1035726431824844,5.805576916974435,0.24920715559076725,-0.9354842347589342,1.1846913903497014,0.10319060983698379,-1.0769364422452057,1.1801270520821894,7.03801406408283,0.0,-0.7804482313121542,0.6062408951685884,0.0,-0.9875509808208764,0.7889604805825845,8.079686362868824,0.0,-0.6987498708764563,0.5617547432204246,0.0,-0.9124028433998737,0.7510245516491159,10.097785669000704,0.0,-0.5688515837986206,0.4820589656152575,0.0,-0.7852140917215017,0.6740383094434126,15.746407839909825,0.007807229958656084,-0.3078523837096342,0.31565961366829026,0.0,-0.5278519383752301,0.5112760042391601,63.946794383866035
LV_Pace03,120,260,11.703629156604999,0.44183192476574834,0.6533183476545958,-0.08907516394195449,0.7423935115965503,0.29722205716979483,-0.2853737611614182,0.582595818331213,65.46911034872305,1.8503856088942694,0.0,1.635494422846259,1.4110515337514509,0.0,1.2558151135447546,5.872247235610646,2.328401038712696,0.0,1.9876453962807428,1.898306173864577,0.0,1.6172052972739377,3.2970714243071777,1.5977099323660693,0.0,1.3038693148992053,1.3194615819631292,0.0,1.3050595231403477,7.3496187373042,1.9635445774399034,0.0,1.5734887982515062,1.6090946936923385,0.0,1.2786936803452555,4.36354217631643,0.2653993469322474,-0.0918593543014009,0.35725870123364833,0.10480693094022685,-0.43331805659442013,0.538124987534647,259.8119298984273,0.12874924572084712,-0.08251347144113176,0.21126271716197886,0.0,-0.4359242136393292,0.4204689100516576,1083.2749731213898,0.07743773529572495,-0.1135400545331585,0.19097778982888347,0.0,-0.41177209250321256,0.26417945813028043,2482.6482004607574,0.07812757313267316,-0.2378164111995482,0.3159439843322214,0.0,-0.4990030659015967,0.24027762382732526,307.2865054838195
LV_Pace04,104,236,16.44978313645816,0.5043471722051719,1.253329816267724,0.0,1.1465863769084375,0.8042655277281,-0.022054508198232577,0.8263200359263326,16.268574160717048,2.092620359356997,0.0,1.6743704546891804,1.5917081021090271,0.0,1.2501952541747383,5.818999030854755,1.7412519346638546,-0.019079604710317243,1.7603315393741719,1.287120978224807,-0.09581666144384526,1.3829376396686524,9.739279888794616,0.8881026601578587,-0.574252797290145,1.4623554574480035,0.5819176110709628,-0.9318221066258611,1.513739717696824,43.58251360783489,1.3459359739150893,-0.272062869874653,1.6179988437897423,0.9856261860384707,-0.5577973262617799,1.5434235123002507,23.07135734607849,0.001307490922094326,-0.24917218694378693,0.25047967786588127,0.0,-0.7241260741018252,0.5956644518869124,437.63581925367214,0.0,-0.14206262291800356,0.080014203109012,0.0,-0.6371309257105803,0.48782310934011525,1157.5295791159926,0.01990263580682876,-0.12560396681661223,0.145506602623441,0.0,-0.4997924492728658,0.3841198293057266,5842.768102229284,0.23990967559143847,-0.16972482212604806,0.4096344977174865,0.0,-0.3820795120892988,0.3164171303448905,504.4270580261408
LV_Pace05,71,223,0.6852591183986694,0.10414588860817883,0.46380185154855447,0.0,0.31874929601051694,0.5007324476173595,0.0,0.44959413800140446,2.997119049674341,0.34706422367086825,-0.2244288284676307,0.571493052138499,0.24548559441881956,-0.17717829468766477,0.42266388910648434,14.273596060238473,0.23909719014439465,-1.181484995994511,1.4205821861389056,0.1451829442223121,-1.1650354494672288,1.3102183936895409,0.6085369744224517,0.0,-1.3583755491743255,1.3557117118468944,0.0,-1.3670470080941495,1.270468924844636,0.4632006034415022,0.10710960872806752,-1.4332380291201765,1.5403476378482441,0.013195362805984948,-1.43297554166692,1.446170904472905,0.41779624487585765,0.0,-0.41050076242702593,0.293578186081938,0.0,-0.4438903426968534,0.338745274772953,4.343522154632413,0.0,-0.293938294462412,0.19593085910915925,0.0,-0.31571161016896077,0.22948168323689558,8.383709831026659,0.0,-0.19246111863704635,0.12273850602675829,0.0,-0.21113950768118372,0.17042790892241816,27.007913366022304,0.07945428997022312,-0.05609270694095629,0.1355469969111794,0.12753217935803227,-0.15483929547775696,0.2823714748357892,198.01023469140608
LV_Pace06,82,213,3.8855743459669965,0.2705853367254471,0.5704934283398807,-0.11953501576570454,0.6900284441055853,0.3700236449988758,-0.08164256851436119,0.451666213513237,15.50133026457369,1.3125305447494147,0.0,1.2851373475801064,1.0554479040185891,0.0,0.9901622595979376,3.555920282438143,1.3710372051690625,-0.006683886546300852,1.3777210917153633,1.1149077746883533,-0.09957886084024684,1.2144866355286001,3.8164387189144904,0.5471924485428677,-0.35941804757514817,0.9066104961180159,0.5847078543284043,-0.45904875849763055,1.043756612826035,33.12718134534844,0.7411614855392609,-0.26283851989789053,1.0040000054371514,0.5625199286267138,-0.3586556265087397,0.9211755551354536,11.58587301727628,0.38123008780687573,-0.016394066035404817,0.39762415384228056,0.2711974421856141,-0.1092890403293508,0.38048648251496486,36.381016990490075,0.4561093490935887,0.0,0.419658018588878,0.2986727181756684,-0.056443643789235304,0.3551163619649037,25.560979650838057,0.5301890119159529,-0.01196845178165461,0.5421574636976075,0.3399683904434453,0.0,0.33636836720519536,18.72390640857367,0.5348296958141519,-0.09203519151838462,0.6268648873325364,0.33589178799814234,-0.05414274426704127,0.3900345322651836,18.00116356983736
LV_Pace07,72,227,6.731249476551955,0.3056983045471432,0.056215374483568045,-0.27618197757112484,0.3323973520546929,0.22439574973957174,-0.08072259687703394,0.3051183466166057,230.98777055694242,0.0,-1.0516016139298725,0.921782396940063,0.0,-0.7579563308419527,0.6938763645143997,10.239934426794818,0.0,-1.3668476611838518,1.185456779011726,0.0,-1.0613914423668955,0.9470927923300905,5.000604908535979,0.0,-0.9406313830766548,0.8561952036508832,0.0,-0.6351751642596986,0.6201537702262603,9.323052605284275,0.0,-1.2559402987916117,1.1038158705889256,0.0,-0.9504840799746554,0.8661976079124194,5.450430478147538,0.2566865637625553,0.0,0.1765666404554027,0.5409338303832918,0.0,0.3998584087563076,98.142992971313,0.3356606473152315,0.0,0.25244086750062167,0.6278538898131089,0.0,0.48367861167866744,56.04408524148789,0.3990207205041276,0.0,0.3173217908358019,0.6844055493293569,0.0,0.5417511213411996,40.463079992880154,0.42707793948637973,0.0,0.3522672311718098,0.6867552557725682,0.0,0.5509890491381667,37.93283562712599
LV_Pace08,48,138,3.513927284103957,0.3125981748496006,0.008635072580406602,-0.3053353864578152,0.3139704590382218,0.020677808197220565,-0.13518926538953557,0.15586707358675614,77.10262836611129,0.1278263738102885,-1.0621464042548816,1.18997277806517,0.08019316703644673,-0.7809013785708432,0.8610945456072899,7.2888258339797565,0.2768579571314418,-1.456407093144372,1.7332650502758138,0.23588630104231376,-1.1610516894429133,1.396937990485227,4.123889220201969,0.28823914897722797,-0.7451079939620612,1.033347142939289,0.2763508474539853,-0.44439750795667454,0.7207483554106598,18.341163375474572,0.3152030525834069,-1.1709336027072392,1.486136655290646,0.29283213172457806,-0.8699868363051235,1.1628189680297016,6.880442656520582,0.15888346639268264,0.0,0.15317019986480393,0.4574359138167483,-0.041961719094294525,0.49939763291104283,274.29124500880005,0.2011907732528087,-0.002925383386425489,0.2041161566392342,0.5005888368789023,-0.051626204117994026,0.5522150409968963,210.18251709239016,0.22262642137725341,-0.010685233951461492,0.2333116553287149,0.5224224791907172,-0.059824575568326405,0.5822470547590436,193.74799516488605,0.21244074685118497,-0.032811159000694395,0.24525190585187936,0.512626575046724,-0.07042257314769287,0.5830491481944169,235.50434218991285
LV_Pace09,66,251,13.335076193830673,0.42090884511263527,0.8670013533037088,0.0,0.8325323758465579,0.5714157036832568,-0.02023833073701244,0.5916540344202692,23.252949183540693,1.3646849217610457,0.0,1.2532459735889112,0.9515214733742237,0.0,0.8874323577758132,8.917948943897358,1.3402354718762435,-0.10311187179431079,1.4433473436705542,0.9602508705028494,-0.2121745303461513,1.1724254008490007,10.659312766986487,0.8694692117210638,-0.4472537603058776,1.3167229720269416,0.5270666580456966,-0.6214980786062771,1.1485647366519738,25.168573790046004,1.1918126550262187,-0.3480204407613365,1.5398330957875552,0.821919319881462,-0.480957871317277,1.3028771911987391,14.000863788907424,0.0,-0.4984825970103444,0.4524025971435555,0.0,-0.918023638718789,0.8427828770793976,61.22309503897093,0.0,-0.5513032933541506,0.5279513304873289,0.0,-0.9644170188765947,0.9119042942371705,46.78369086599699,0.0,-0.6026445944103606,0.6007488160599705,0.0,-0.979904357784849,0.9488478176618563,41.33541143081985,0.021109924477123773,-0.5541796557620237,0.5752895802391474,0.0,-0.9097281333816456,0.9016772960861668,53.68416591225454
LV_Pace10,85,222,5.439749558734192,0.28543039888267,0.7920528571784056,0.0,0.643158217558808,0.5873706282491387,0.0,0.5453751101005708,10.977227805364763,0.9091641114106038,0.0,0.5410530444391082,0.6448592547097892,0.0,0.32822642335610774,8.75880908114022,0.8570332676457404,-0.36515671367338626,1.2221899813191266,0.6198414329931343,-0.53466999629345,1.1545114292865843,14.706793324693153,0.4359616401936738,-0.7543218916751909,1.1902835318688647,0.23014376427076688,-0.9610577617287277,1.1912015259994946,16.53036627712889,0.6892239637620174,-0.6404294765262671,1.3296534402882845,0.4770054097794816,-0.8356361157393248,1.3126415255188064,14.64037398497584,0.0,-0.8120415407470042,0.6350090141650278,0.0,-1.0953003211549188,0.8712150202301315,11.835742483631517,0.0,-0.8102355345733624,0.6624774879195126,0.0,-1.095498419035166,0.9006875980385053,11.794495562333873,0.0,-0.7822628389212326,0.677886461186015,0.0,-1.0622652937847685,0.91083614170674,13.45741096755324,0.0,-0.6102932934306761,0.5930800056843478,0.0,-0.882291517987258,0.8180254558981188,26.018953843150957
