event_id,ventricle,pace,qrs_len,I_int_Lund,I_int_ML,II_int_Lund,II_int_ML,III_int_Lund,III_int_ML,aVR_int_Lund,aVR_int_ML,aVL_int_Lund,aVL_int_ML,aVF_int_Lund,aVF_int_ML,dWCT_energy,dWCT_signed_int,dWCT_abs_int,V1_energy,V1_pct_contam,V2_energy,V2_pct_contam,V3_energy,V3_pct_contam,V4_energy,V4_pct_contam,V5_energy,V5_pct_contam,V6_energy,V6_pct_contam
LV_Pace01,LV,1.0,150,-111.36016890152271,-63.90067545284282,-52.72902183815783,-33.29894403125846,58.63114706336488,30.60173142158437,54.69639691322685,32.39987316136709,-56.66377198829586,-31.50080229147573,1.9673750750690164,-0.8990708698913616,10.223313997489221,36.127258103505056,36.127258103505056,145.18247389618747,7.041699816142389,179.15385144720636,5.7064438832032565,42.08403768368496,24.292616773341702,51.21547558905783,19.961376673174573,23.301540996099327,43.873982406407634,10.966780834511308,93.22073770623115
LV_Pace02,LV,2.0,135,-98.58819842916826,-68.2412620110092,13.213657235639193,53.256676421288844,111.80185566480745,121.49793843229804,28.458180397843023,4.99486186324012,-70.13001803132524,-63.246400147769094,41.67183763348221,58.251538284528976,3.250058748074805,18.95097154743888,18.95097154743888,61.33046063359232,5.299257032225304,40.27975195494348,8.068715893855556,18.31252298154145,17.747738807881923,60.9679542164091,5.330765628915866,36.27396300455785,8.959756472092215,29.361973365236572,11.0689384106998
LV_Pace03,LV,3.0,143,61.458931799990005,77.15872223684273,-18.307803563696407,-35.50126182449265,-79.7667353636864,-112.65998406133541,-14.383709412097867,-13.885820137450024,47.07522238789214,63.27290209939271,-32.69151297579427,-49.38708196194267,12.388781727162787,38.47975564260596,38.47975564260596,25.987755906208132,47.67161032063778,196.87218053168277,6.292804647991454,307.6942750281309,4.02632831761003,123.62400810365196,10.021339638717471,261.89805262726327,4.730383293360092,1.679267727951144,737.7490505877053
LV_Pace04,LV,4.0,131,-56.18403058669641,0.18600468272696186,-80.28230797173622,-79.80045068934872,-24.0982773850398,-79.98645537207568,45.48877951947754,26.538148668873912,-10.695251067218871,26.724153351600872,-34.79352845225867,-53.26230202047479,16.452262710457767,43.30273269469111,43.30273269469111,126.26777974027519,13.029660253921254,313.885787287801,5.241480620248765,177.35478314160892,9.276469694774848,33.39840921206785,49.260617790204414,91.6344037002225,17.954242125153126,0.09317341078027244,17657.679799529673
LV_Pace05,LV,5.0,162,-102.11118773510005,-91.1648200814387,-7.8100269620241525,9.68825905012,94.30116077307589,100.8530791315587,36.6404048990414,27.158853677106237,-65.47078283605865,-64.00596640433247,28.830377937017243,36.84711272722623,0.7095751713158864,-1.312653495280304,9.713118116984216,39.21143119146885,1.8096130381799767,3.5270599822005435,20.118035267208583,81.02488025347903,0.8757497315482442,136.08565151131825,0.5214180653363422,136.95620671694272,0.5181036977588287,7.196185465725826,9.860434734441805
LV_Pace06,LV,6.0,119,-1.8893094582103842,31.60490039879853,-114.72467606534886,-148.1110272974666,-112.83536660713848,-179.71592769626517,38.87132850785308,38.83537563288936,36.982019049642695,70.44027603168789,-75.8533475574958,-109.27565166457725,3.804803485297245,18.149212037902988,18.53625974959506,37.32340963011891,10.194147648624625,132.1421188258206,2.879326833167891,111.77373692557616,3.404022796335967,11.98248502242719,31.753041859500758,56.374350241047374,6.749174879996035,20.620728224746912,18.451353626525133
LV_Pace07,LV,7.0,172,-21.216929631899635,-33.87717799710257,-72.50396787454699,-122.33302845678259,-51.287038242647334,-88.45585045968002,31.240299168815536,52.070068817961726,10.0233695369159,18.192890820859155,-41.26366870573143,-70.26295963882087,7.164807587783037,-33.15648557952177,33.15648557952177,4.452542169238958,160.9149855036301,49.27203134766662,14.541327791180926,104.54691157881967,6.853198702395752,46.01762784565342,15.569702140359434,102.80378566218768,6.969400534778783,13.30288471504272,53.85905193286821
LV_Pace08,LV,8.0,153,4.999931512908934,-46.349537384797756,-4.0230566360495645,-25.99214881895841,-9.022988148958499,20.357388565839354,-0.3256249589531234,24.11389540125206,4.6743065539558115,-22.235641983545705,-4.348681595002688,-1.8782534177063552,9.764320793113843,-36.491683513271205,36.491683513271205,3.3237927743047346,293.7704439837897,90.31602547420897,10.811282650822662,177.87222421758287,5.489514080126814,46.6278010029889,20.940984955045444,151.02809188873778,6.465234825480385,2.284783547030872,427.36305596778163
LV_Pace09,LV,9.0,171,-36.60044594995586,-6.117172172887107,31.15492786075155,80.35027790130032,67.7553738107074,86.46745007418744,1.8151726964014347,-24.744368576137735,-34.78527325355442,-30.861540749024844,32.97010055715298,55.605909325162585,13.300321969344093,42.92877356604606,42.92877356604606,54.00340198694215,24.62867426817626,131.6614426130072,10.10191116341991,105.14595998147465,12.64938945020897,29.43689963137705,45.18248231113082,82.87317931518282,16.049006541187335,21.672009281820365,61.370968403411496
LV_Pace10,LV,10.0,147,-80.06007226352273,-48.496096335384806,41.601829495525244,92.79462021937763,121.66190175904795,141.29071655476244,12.819414255999158,-14.766174627997607,-67.24065800752356,-63.26227096338241,54.4212437515244,78.02844559138002,5.509372849344601,26.208573564453246,26.208573564453246,51.357348300228566,10.727525917090245,54.187052849432426,10.167323298706833,24.807022042616463,22.208924713566397,33.356493957271255,16.51664247518576,27.921844891715153,19.731406970110356,45.01494877788701,12.238985045626926
LV_Pace12,LV,12.0,147,-20.24112000813441,-47.36728929159509,15.976790108264915,6.51265442037221,36.217910116399324,53.8799437119673,1.4214432999564983,13.61821162374096,-18.81967670817791,-33.74907766785413,17.39823340822141,20.130866044113173,7.99085752421342,-31.991838792726043,31.991838792726043,5.8291246565930095,137.08503409349018,81.57389776132406,9.795851054580965,159.7346926889067,5.002581085954877,49.492961841297614,16.14544215332105,137.23885527340974,5.822591210219339,0.45820440615063035,1743.9503853542162
LV_Pace13,LV,13.0,170,-47.10422506406268,-75.73895753810504,8.547605201334,1.145038585596934,55.65183026539668,76.88399612370196,12.852206620909563,24.864639650836033,-34.25201844315312,-50.874317887269,21.399811822243556,26.00967823643297,7.460657940267364,-33.15198168857659,33.157957560848914,0.5047086236627845,1478.2109073828728,82.14621789427346,9.082168517823675,220.1984560304247,3.388151794853025,92.30726049336064,8.082417244657758,208.95503360561855,3.5704609798072133,0.9888115135024635,754.5075912694357
LV_Pace14,LV,14.0,166,13.386451747536734,-17.98775505016054,80.43241984120752,91.63013304041061,67.04596809367078,109.61788809057114,-31.272957196248086,-24.547459330083356,-17.88650544871135,-42.53521438024389,49.15946264495943,67.08267371032726,4.7137755300799125,-21.197097510436205,21.603114719001603,38.37496923655745,12.283463996803826,52.40438392649886,8.995002281872814,71.15908972853629,6.624277443677511,22.357507482574825,21.083636150151964,57.37242000639881,8.216100226331779,3.7015834626883604,127.34483975090421
LV_Pace15,LV,15.0,166,-57.48307967109224,-76.87530880189027,66.38317790331362,96.6376647256316,123.86625757440586,173.51297352752186,-2.9666994107404596,-6.587451974580439,-60.4497790818327,-83.4627607764707,63.41647849257317,90.05021275105116,2.8153603142244097,-18.56345647082926,19.012718219908006,5.095446139464385,55.25247910809681,39.18243351336818,7.185261510600198,147.07402963361176,1.9142470776239988,85.05599886468448,3.3100079380294662,150.0976627644152,1.8756856451685615,15.018021612528845,18.746545894488648
LV_Pace16,LV,16.0,156,44.6204158231285,-14.710679622988753,69.50091655702974,58.24002088809533,24.880500733901233,72.9507005110841,-38.040444126719414,-14.509780421702194,6.5799716964090855,-29.22046004469095,31.460472430310325,43.73024046639314,12.862571115839062,-42.255619899486064,42.255619899486064,50.86438710142935,25.28797032378815,173.86950939702007,7.397830223581188,152.25611838760386,8.447983077441837,16.745705467245823,76.8111629589438,85.47570177953227,15.048219374513058,0.7545754935689435,1704.6102356115998
LV_Pace17,LV,17.0,151,-35.53199529944595,8.025874704176559,10.769146193310736,48.170837553110594,46.301141492756685,40.144962848934036,8.254283035378403,-18.732237419095725,-27.277712264067546,-10.706362714919154,19.023429228689146,29.438600134014873,16.914032518709625,46.29160842171387,46.29160842171387,80.70149694059076,20.958759328778594,238.70715103941782,7.085683208479057,194.63193268465886,8.690265921587855,51.214540554300406,33.02584058221942,141.05589405052083,11.991014365221602,20.484271914890087,82.57082598864082
LV_Pace18,LV,18.0,161,-59.907263392335175,-23.737728899925063,33.49276267100008,86.59810168719342,93.40002606333526,110.33583058711848,8.804833573778367,-20.953457595756124,-51.102429818556814,-44.69118649568117,42.29759624477845,65.6446440914373,12.138595386359764,40.226990338835975,40.226990338835975,72.39280132070509,16.767682925291528,141.1270751562651,8.60118115027404,92.16568350808649,13.170406732960469,32.63424468296764,37.1958827419197,70.54423091507928,17.207070271699553,37.272193568669806,32.56742956024335
LV_Pace19,LV,19.0,154,-111.88256141422951,-58.8296656086199,10.88223526672427,62.391156830461554,122.7647966809538,121.22082243908145,33.666775382501754,-1.1871637406138882,-78.21578603172777,-60.01682934923378,44.54901064922602,61.20399308984766,6.197629946798234,28.496494896781357,28.496494896781357,75.06398951701111,8.256462235212203,76.98725653531804,8.05020236547143,18.995870921974355,32.626195302804334,39.29974297165011,15.770153894165041,16.94824792307527,36.56796840925601,36.59960725888267,16.93359686291372
LV_Pace20,LV,20.0,165,-135.14617868192096,-79.26626963500672,-120.16880469047726,-124.71085251643925,14.977373991443729,-45.44458288143253,85.10499445746608,67.992374050482,-50.04118422445491,-11.27389558452473,-35.06381023301118,-56.71847846595726,5.429569361384095,28.10428296010545,28.10428296010545,183.19023974763115,2.963896640363814,159.22575696885772,3.409981817459308,24.008016495362217,22.61565157707553,101.0675027503283,5.372220756995735,37.22889407426633,14.584288618423734,0.8141373596634358,666.9107233894254
LV_Pace21,LV,21.0,174,-70.81074193643735,-61.68098104951121,-96.09203994712999,-136.54994045669127,-25.28129801069265,-74.86895940718009,55.63426062785578,66.07697383540084,-15.176481308581563,4.395992785889629,-40.457779319274216,-70.47296662129045,1.4705777837083593,-14.52815134977233,14.52815134977233,41.26992207217515,3.5633161145807293,3.2217143573113836,45.645815244748825,75.42591477761843,1.9496983073054295,115.56257311942647,1.2725381098739352,140.2045488344407,1.048880222448695,7.039952427330411,20.889030127397046
RV_Pace01,RV,,186,42.10070487506212,-39.33743804057184,149.96420262763172,164.34083990154073,107.86349775256961,203.67827794211257,-64.02163583423129,-41.66780062032295,-21.92093095916917,-81.0052386608948,85.94256679340045,122.67303928121777,19.49712148954565,-57.73395723869791,57.73395723869791,100.70666747666962,19.360308485899285,402.1749285852354,4.847920669267931,372.8085606532485,5.229794470204707,36.24089763452151,53.79867156059498,211.4787296651196,9.219424346045344,2.7549758763443464,707.7057062416045
RV_Pace02,RV,,180,103.35299279624954,66.83607293222413,-90.0039102461418,-172.81025152828667,-193.35690304239137,-239.6463244605108,-4.449694183369251,35.32472619868752,98.90329861288032,102.16079913091164,-94.45360442951105,-137.48552532959917,2.9727165078215076,-22.41333436320366,22.41333436320366,19.018075799364805,15.63100567600264,23.779996452657812,12.50091232610023,8.690954770581842,34.204717271592045,65.02296609164121,4.571794684951993,16.78048738385754,17.715316841774467,60.121759799901135,4.944493503959196
RV_Pace03,RV,,199,148.08002237931163,95.87284182776783,3.0309428005392096,-55.18541400429749,-145.04907957877242,-151.0582558320653,-50.37032172661695,-13.562475941156782,97.70970065269466,82.31036588661104,-47.33937892607774,-68.74788994545426,2.3719171586336647,-16.863180341646416,17.145807322142804,50.55971797324563,4.691318016927792,24.285667719340825,9.766736438739256,10.569263338586559,22.441650684866442,103.76824822960967,2.2857831746011823,34.44796477102027,6.885507385795435,28.028927446155986,8.46239001868884
RV_Pace04,RV,,198,106.30311593890997,37.97387332678342,-15.296257251551829,-80.5903624642009,-121.59937319046179,-118.56423579098431,-30.335619562452713,14.205496379139158,75.96749637645725,52.17936970592257,-45.631876814004535,-66.38486608506173,12.62217896957398,-47.62794785193999,47.62794785193999,63.248675298260025,19.956432146368847,153.23330172799294,8.237229653836902,96.52650743001769,13.076386275132116,14.021622293773108,90.01939079673538,31.28418663645593,40.34683437945513,35.97804153935546,35.08300738220026
RV_Pace05,RV,,183,25.633337772237383,-32.115305680519874,9.574406390193374,-26.653675411316026,-16.05893138204401,5.461630269203859,-11.735914720810253,19.5896603639453,13.89742305142713,-12.525645316574582,-2.161508330616878,-7.06401504737072,19.501642803220232,-56.45159237236346,56.45159237236346,49.92902693856342,39.058727955635895,295.8533857432266,6.5916578085335615,330.6242943606901,5.898430071773913,43.98212370915892,44.339929858175026,221.45117627059952,8.806294521236762,9.665160144211544,201.77257810758596
RV_Pace06,RV,,164,75.93370239689466,3.108057041337352,181.05013439649895,212.02690793082206,105.11643199960427,208.9188508894847,-85.6612789311312,-71.71165499071981,-9.727576534236544,-68.60359794938245,95.38885546536775,140.31525294010225,14.047488815631489,-44.76278622193674,44.76278622193674,145.2856796797249,9.668873660846545,321.38772650351484,4.370885275680915,206.1650089285884,6.813711448206583,11.894713501458153,118.09858903056761,90.24112418129174,15.56661549035541,8.595391630472225,163.43046853381622
RV_Pace07,RV,,206,87.29443239267641,-3.1376947615559363,144.43966302736533,153.25883238337676,57.14523063468891,156.39652714493275,-77.24469847334726,-50.040379207273624,10.04973391932917,-53.17807396882955,67.19496455401809,103.21845317610317,29.06740367966197,-71.1975541180056,71.1975541180056,206.21370440123016,14.095767186726128,526.7297990766028,5.518465773260625,322.1107284874298,9.02404083715767,15.291465015128614,190.08907026895878,145.94120148908522,19.917201847647334,0.9068313115763642,3205.3815606653093
RV_Pace08,RV,,191,101.28080106107498,15.348706635973517,47.376859327972795,5.240598358914175,-53.903941733102194,-10.10810827705935,-49.552553463015926,-6.863101664962564,51.72824759805906,8.485604971010956,-2.1756941350431362,-1.6225033060483893,32.04219573833629,-73.33396642228905,73.33396642228905,153.18045803939273,20.91793963031953,502.43515259217384,6.377379363876066,335.19495711601803,9.5592714204081,10.739934115121287,298.34629702466265,153.27987540800308,20.904372249022753,14.63108212867149,219.00086032157165
RV_Pace09,RV,,182,68.81807534171466,-21.593393513248678,43.280294140574,15.8198265613544,-25.53778120114066,37.413220074603075,-37.36612316076289,1.924522317298091,31.45195218095177,-19.668871195950583,5.914170979811113,17.74434887865249,34.02697626672506,-74.72218629187942,74.72218629187942,135.79073180816118,25.058393760294482,566.1767921714815,6.009956030899797,424.2834223491928,8.01986937840811,15.348160260614709,221.7006839042821,215.133872888652,15.816652119760992,11.859450381287884,286.91866123529996
RV_Pace10,RV,,173,20.767921695923334,-62.69013176642137,108.45629526065775,108.37415908072421,87.68837356473442,171.0642908471456,-43.074738985527034,-15.228009104767615,-22.306817289603693,-77.918140871189,65.38155627513072,93.1461499759566,28.097062291557055,-66.72921222444336,66.72921222444336,109.0414979540298,25.7673113617209,613.4317954709145,4.580307460251864,546.721284790449,5.139193053783317,61.883325905599605,45.403284131760955,319.72079668975005,8.787999586631187,0.572286605708787,4909.613812761215
